2023-02-04 13:00:04,764: Total Unique Players: 8447
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
|   Syriilic   |   1   |      100       |
| Ghosted Slay |   1   |      100       |
|  Fireswing   |   1   |      100       |
|    Ry inn    |   1   |      100       |
|  Otro Gaato  |   1   |      100       |
|  Punisher98  |   1   |      100       |
|    Cyto c    |   1   |      100       |
|  Raftaliia   |   1   |      100       |
|     Leo7     |   1   |      100       |
|   Nik Yon    |   1   |      100       |
|   X-Tream    |   1   |      100       |
|   FPS UwU    |   1   |      100       |
| TehGreenFire |   1   |      100       |
|   RevVoJH    |   1   |      100       |
|  Somechickn  |   1   |      100       |
|   IagoMal1   |   1   |      100       |
| MaybeA Squid |   1   |      100       |
| JamesBigDumb |   1   |      100       |
|   Carlosky   |   1   |      100       |
|    Lopes     |   1   |      100       |
|     FIBA     |   1   |      100       |
| Using_Range  |   1   |      100       |
|  Zamorakian  |   1   |      100       |
| Josh GamerHD |   1   |      100       |
|   Willwott   |   1   |      100       |
|    Ryann     |   1   |      100       |
|  Oni Quinn   |   1   |      100       |
|    Lemaow    |   1   |      100       |
|     Exit     |   1   |      100       |
| Carrissa FSW |   1   |      100       |
| Canifis Budz |   1   |      100       |
| Wanted Pike  |   1   |      100       |
| Jermaphobia  |   1   |      100       |
|  Darcynith   |   1   |      100       |
|  Whippy Nip  |   1   |      100       |
| holy crashed |   1   |      100       |
| DrIvanHitch  |   1   |      100       |
|  Evil Acid   |   1   |      100       |
| XLostMayhemX |   1   |      100       |
|  Bad Pickle  |   1   |      100       |
| Vitalization |   1   |      100       |
| face down99  |   1   |      100       |
|  Wanheda I   |   1   |      100       |
| T0pperHarley |   1   |      100       |
| SwiftWillowS |   1   |      100       |
|  the Esc0rt  |   1   |      100       |
| GreasedPiggy |   1   |      100       |
|    iines     |   1   |      100       |
|  Dougxinho   |   1   |      100       |
| mell0wyell0w |   1   |      100       |
|   Munnibee   |   1   |      100       |
| Mini Piggles |   1   |      100       |
| killerzwaar  |   1   |      100       |
|   Max Suck   |   1   |      100       |
|  Jiggly V1   |   1   |      100       |
| das veteran  |   1   |      100       |
| arrowkillerj |   1   |      100       |
|  Irongrim23  |   1   |      100       |
|   De Matti   |   1   |      100       |
|  ZestyBesty  |   1   |      100       |
|  Use Logic   |   1   |      100       |
| Big Papa Tim |   1   |      100       |
|   MichaelH   |   1   |      100       |
|     Peau     |   1   |      100       |
|    Bellia    |   1   |      100       |
| skilz2themax |   1   |      100       |
| Loyal2Boss1n |   1   |      100       |
| Hi Im RoryFE |   1   |      100       |
|    Shizui    |   1   |      100       |
|  c0mbatcarl  |   1   |      100       |
| JackSkeleton |   1   |      100       |
|   scroetel   |   1   |      100       |
|   Grell78    |   1   |      100       |
|   Omitted    |   1   |      100       |
| bravery2000  |   1   |      100       |
|   Sp0_0ky    |   1   |      100       |
|   ucupicup   |   1   |      100       |
|    MrBsh     |   1   |      100       |
|   Pev Bah    |   1   |      100       |
| Hawkeyeskid  |   1   |      100       |
| PrideSlayer  |   1   |      100       |
|     Cura     |   1   |      100       |
|  07ScapeGF   |   1   |      100       |
|   Logieboi   |   1   |      100       |
| Pannekaker1  |   1   |      100       |
|    Xand3     |   1   |      100       |
|    MrReid    |   1   |      100       |
|  SlowBoiii   |   1   |      100       |
|    Biomi     |   1   |      100       |
|     Imin     |   1   |      100       |
|   Insidder   |   1   |      100       |
| Dilute Atom  |   1   |      100       |
|   Oriedsa    |   1   |      100       |
| 5 Olaf Rain  |   1   |      100       |
| Monktorpeda  |   1   |      100       |
|   Arnosays   |   1   |      100       |
|    I BUP     |   1   |      100       |
| Turtle Feet  |   1   |      100       |
|    Graino    |   1   |      100       |
|  Vexxillum   |   1   |      100       |
|   snuggles   |   1   |      100       |
|  Pok Child   |   1   |      100       |
|    Abfall    |   1   |      100       |
| Oturo Kenjii |   1   |      100       |
|   Archie S   |   1   |      100       |
|    L H z     |   1   |      100       |
| The Monkies  |   1   |      100       |
|    Hypxr     |   1   |      100       |
|   R0 B 1N    |   1   |      100       |
| BonkMeHarder |   1   |      100       |
| Pixi Worrior |   1   |      100       |
| Remembership |   1   |      100       |
|  Legend KDC  |   1   |      100       |
|    IM DJ     |   1   |      100       |
|   Slw Bro    |   1   |      100       |
|  a N d R ey  |   1   |      100       |
| Insomni-atic |   1   |      100       |
| [#JA5RVGVJJ] |   1   |      100       |
| I Only Solak |   1   |      100       |
|    DGArez    |   1   |      100       |
|  Ice Tiger   |   1   |      100       |
|     Synt     |   1   |      100       |
|    Per0ni    |   1   |      100       |
|  Kai Parker  |   1   |      100       |
|    Remyr     |   1   |      100       |
|   Sulbaen    |   1   |      100       |
|  Orondruin   |   1   |      100       |
|    Lario     |   1   |      100       |
|  Eagleklaw   |   1   |      100       |
|  UleechBro   |   1   |      100       |
| E-Therapist  |   1   |      100       |
|   Lemonade   |   1   |      100       |
|    Laoan     |   1   |      100       |
| Camelboy213  |   1   |      100       |
| Seis Matters |   1   |      100       |
|   Hands99    |   1   |      100       |
|  Sir Legacy  |   1   |      100       |
|    Maxzen    |   1   |      100       |
| Acquire Pets |   1   |      100       |
|     Em T     |   1   |      100       |
|   Amaazeed   |   1   |      100       |
|    Mumfy     |   1   |      100       |
|     Saur     |   1   |      100       |
|  Kristoffer  |   1   |      100       |
|   Ket Kage   |   1   |      100       |
| TinLuvsDaisy |   1   |      100       |
| DaisyLuvsTin |   1   |      100       |
|   Step Dye   |   1   |      100       |
|   Apalache   |   1   |      100       |
| Next lvl RNG |   1   |      100       |
|   Dawnshay   |   1   |      100       |
|  a wild Sam  |   1   |      100       |
|  Viktorina   |   1   |      100       |
| DarkAlliance |   1   |      100       |
|   xxBenoxx   |   1   |      100       |
|  grico bot   |   1   |      100       |
|  svennepen   |   1   |      100       |
|  Swivelhead  |   1   |      100       |
|    s ugma    |   1   |      100       |
|   Kami Son   |   1   |      100       |
|  ThisIsTim   |   1   |      100       |
|  GodsRusher  |   1   |      100       |
| GrimoireCode |   1   |      100       |
|  loot santa  |   1   |      100       |
|   HDDaniel   |   1   |      100       |
| Ney Baggins  |   1   |      100       |
|  DuperHigh   |   1   |      100       |
|   smoland    |   1   |      100       |
|   Ralphiee   |   1   |      100       |
| Risen Ghost  |   1   |      100       |
|  Other Hole  |   1   |      100       |
| Princee mts  |   1   |      100       |
|   Zappiee    |   1   |      100       |
| Fanatic Est  |   1   |      100       |
|   Iron Le0   |   1   |      100       |
|  Iron Vctor  |   1   |      100       |
| Last Sieger  |   1   |      100       |
| CryForMercy  |   1   |      100       |
|    Gianno    |   1   |      100       |
| failtbydurex |   1   |      100       |
|  jimmy1inch  |   1   |      100       |
|  Guillermo   |   1   |      100       |
|    iSlash    |   1   |      100       |
|    shyy-x    |   1   |      100       |
|    wiki25    |   1   |      100       |
| KOALAMILKER  |   1   |      100       |
|    Teator    |   1   |      100       |
| Jon the Nub  |   1   |      100       |
| TheHighClass |   1   |      100       |
|  Costa Mesa  |   1   |      100       |
| Digory Barns |   1   |      100       |
| IGotFired89  |   1   |      100       |
|   Matoryis   |   1   |      100       |
|   So Soft    |   1   |      100       |
| Daddyrabbit7 |   1   |      100       |
|    kannkz    |   1   |      100       |
|  shecooper   |   1   |      100       |
|   Sneakiro   |   1   |      100       |
|    Ceifah    |   1   |      100       |
| jahneration  |   1   |      100       |
| F a t kitty  |   1   |      100       |
| yourdaddycod |   1   |      100       |
|   Zaishen    |   1   |      100       |
|  Mamarules2  |   1   |      100       |
| Brody Ledge  |   1   |      100       |
| going dummi  |   1   |      100       |
|   joeyo0o    |   1   |      100       |
| Kongaconley  |   1   |      100       |
|  WDW Friend  |   1   |      100       |
|   GP CASH    |   1   |      100       |
|   poitato    |   1   |      100       |
| BakedChknPlz |   1   |      100       |
|  uhhAUSTlN   |   1   |      100       |
| Ron Swanson  |   1   |      100       |
|    Avamys    |   1   |      100       |
|     Umb      |   1   |      100       |
|  Not Jerryy  |   1   |      100       |
|  Halvor109   |   1   |      100       |
| Frakenshtine |   1   |      100       |
|   Uber PvM   |   1   |      100       |
|   Duce587    |   1   |      100       |
| Iron Rumiii  |   1   |      100       |
| The Link222  |   1   |      100       |
|   Drewwbie   |   1   |      100       |
| Nova Defense |   1   |      100       |
| UrMomCallsMe |   1   |      100       |
|   Zevedia    |   1   |      100       |
|   Corydor    |   1   |      100       |
| 10ClueBlood  |   1   |      100       |
|   Marcie07   |   1   |      100       |
|  Pappa Runq  |   1   |      100       |
| Goldenking00 |   1   |      100       |
| KetaKabouter |   1   |      100       |
|    iShawn    |   1   |      100       |
|   HF Evil    |   1   |      100       |
|   James W    |   1   |      100       |
|  D38d pl0x   |   1   |      100       |
|  Sw Zombie   |   1   |      100       |
|   Tribe500   |   1   |      100       |
|    Brono     |   1   |      100       |
| Whitebearrd  |   1   |      100       |
|  Range Tork  |   1   |      100       |
|    Pasttt    |   1   |      100       |
| Killa-Fiery  |   1   |      100       |
|   Kenny II   |   1   |      100       |
| steel forge  |   1   |      100       |
|  Evol Twin   |   1   |      100       |
| Chipfigther  |   1   |      100       |
|   babytom    |   1   |      100       |
|    Drake     |   1   |      100       |
|   Dano3095   |   1   |      100       |
|   Feedjohn   |   1   |      100       |
|  HungryJohn  |   1   |      100       |
|    Wormge    |   1   |      100       |
|   Tjlavin    |   1   |      100       |
|   CroePapi   |   1   |      100       |
|  CroeMommy   |   1   |      100       |
| Twirlindana  |   1   |      100       |
|    Pazozo    |   1   |      100       |
|    Li Iy     |   1   |      100       |
| 420 DemiGod  |   1   |      100       |
|   CoreWenn   |   1   |      100       |
| Big Munchlax |   1   |      100       |
|  KillACake   |   1   |      100       |
| Poop Nooodle |   1   |      100       |
|  ReiiNn uwu  |   1   |      100       |
|  A Sad Rick  |   1   |      100       |
| the mighty R |   1   |      100       |
|   lm Alan    |   1   |      100       |
|   Monkojin   |   1   |      4069      |
|   Calango    |   1   |      4069      |
|  R a m b o   |   1   |      4069      |
|    Dan K     |   1   |      4069      |
|   SoloTiny   |   1   |      4069      |
|    L ukaz    |   1   |      4069      |
|     Lacy     |   1   |      4069      |
|   Akane x    |   1   |      4000      |
|    le me     |   1   |      4000      |
|     WiFi     |   1   |      4000      |
|  Lars deLux  |   1   |      4000      |
|    pxMxq     |   1   |      4000      |
|  KrunchyKum  |   1   |      4000      |
| Rogue Glenn  |   1   |      4000      |
|     ing      |   1   |      4000      |
|      E       |   1   |      4000      |
|  FuknCrazy   |   1   |      2069      |
|    J1 ZZ     |   1   |      2069      |
| Eyesassinine |   1   |      2069      |
|  Beast Ball  |   1   |      2069      |
|   MilFeMan   |   1   |      2000      |
| [#B2XJ77SNP] |   1   |      2000      |
|  Kangarootz  |   1   |      2000      |
|     dolk     |   1   |      501       |
|   uhpandaa   |   1   |      500       |
|    b d b     |   1   |      500       |
|  Daddyforum  |   1   |      500       |
|   Mr Quick   |   1   |      500       |
|   VENEBOW    |   1   |      500       |
|    Noura     |   1   |      500       |
| DeputyMyatt  |   1   |      500       |
|  Darkokria   |   1   |      500       |
|  Mr Rey Ray  |   1   |      500       |
