2023-02-04 08:26:45,006: Fetching Zamorak Stats for Group Size = 2
2023-02-04 12:56:31,994: Total Teams: 11453
2023-02-04 12:56:31,994: Total Unique Players: 7346
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
| sword piece  |   6   |      4000      |
| CodenameGim  |   6   |      2720      |
|   TheCamoX   |   6   |      2010      |
|  0q is back  |   6   |      2010      |
|   Sorakado   |   6   |      2001      |
|  LongShorts  |   6   |      2000      |
| Messy Cheeze |   6   |      2000      |
|   Beta Fox   |   6   |      2000      |
|  A Poptart   |   6   |      2000      |
|   Deadlox1   |   6   |      2000      |
|    spyrix    |   6   |      2000      |
|    Yickee    |   6   |      2000      |
| Saint Blint  |   6   |      2000      |
| Shadow D Ace |   6   |      2000      |
|   Biscuits   |   6   |      2000      |
|  Jester RS   |   6   |      2000      |
| ArcherODeath |   6   |      2000      |
|  Grimmjaww   |   6   |      2000      |
|  LocoOlive   |   6   |      1490      |
| Dark Keanlo  |   6   |      1340      |
|    Fincho    |   6   |      1340      |
|   Eastyman   |   6   |      1220      |
| ZoldyckZeno  |   6   |      1190      |
|   T1tanas    |   6   |      1090      |
|    Hu Yu     |   6   |      1090      |
| Sticky Mick  |   6   |      1060      |
|  Mr Burton   |   6   |      1020      |
| Riverride925 |   6   |      1020      |
| IceRiver225  |   6   |      1020      |
|   Leendert   |   6   |      1011      |
|  Desertank   |   6   |      1000      |
| CharlieBrown |   6   |      1000      |
|    nq nq     |   6   |      1000      |
|  Colloquial  |   6   |      1000      |
| xSad Shadow  |   6   |      1000      |
|   Jackle2    |   6   |      1000      |
|   zapyzapy   |   6   |      1000      |
|  Pearlsigil  |   6   |      1000      |
|  Garion308   |   6   |      1000      |
|   Primeiro   |   6   |      1000      |
|    Aretas    |   6   |      1000      |
|   Mz30fast   |   6   |      1000      |
|    Natesy    |   6   |      1000      |
|    5pirit    |   6   |      1000      |
| October 20th |   6   |      1000      |
|   Cue Nick   |   6   |      1000      |
|    Prada     |   6   |      950       |
| Fishywizard5 |   6   |      920       |
|     duwu     |   6   |      910       |
|  Benjamham   |   6   |      900       |
|     Sal      |   6   |      900       |
|  OverLord G  |   6   |      900       |
|    Seiyav    |   6   |      890       |
|   Shnocky    |   6   |      890       |
|    Pawed     |   6   |      890       |
| Agente 0014  |   6   |      850       |
|   Larmadyl   |   6   |      850       |
| Death costs  |   6   |      790       |
|   Shmoopy    |   6   |      760       |
|  ObuObuObu   |   6   |      750       |
|    GonJaa    |   6   |      750       |
|  Mr Keiser   |   6   |      750       |
|   Ashutosh   |   6   |      750       |
| Pride Demon  |   6   |      740       |
|    Wifey     |   6   |      720       |
|   P antufa   |   6   |      720       |
| Enrichments  |   6   |      700       |
|   ita chi    |   6   |      700       |
|     Erin     |   6   |      700       |
|   IOBSCURO   |   6   |      700       |
| Swissdiamond |   6   |      660       |
| Toilet Dance |   6   |      640       |
|  Zogrefish   |   6   |      630       |
| Useless Adc  |   6   |      630       |
|  Dan Taylor  |   6   |      610       |
|    Habjan    |   6   |      600       |
|   swamplet   |   6   |      600       |
|   2x2 is 3   |   6   |      600       |
|  Titanic880  |   6   |      600       |
| GreenCorner  |   6   |      590       |
| Enormous Rod |   6   |      590       |
|   I Be Zug   |   6   |      579       |
|    Teddie    |   6   |      570       |
|  Pallomides  |   6   |      560       |
|  Dragonoir   |   6   |      550       |
|  RaiseOnce   |   6   |      550       |
|    Aletia    |   6   |      550       |
| BlazeLights  |   6   |      550       |
|    Hyneee    |   6   |      540       |
|  Coco Rocks  |   6   |      540       |
|    Coland    |   6   |      540       |
| Yo overload  |   6   |      540       |
|  2kool4u2k9  |   6   |      540       |
|  SilverSips  |   6   |      530       |
| Swan Filters |   6   |      520       |
|   z i p i    |   6   |      520       |
|   Georg ie   |   6   |      520       |
|    Kyrus     |   6   |      520       |
| ElderSpanks  |   6   |      520       |
|    Cacpz     |   6   |      520       |
|  Agent Kyle  |   6   |      520       |
|   zSlyfer    |   6   |      520       |
| Retired PvP  |   6   |      510       |
| EldenR I N G |   6   |      510       |
| Clay Jensen  |   6   |      510       |
|  victor938   |   6   |      510       |
| German Stud  |   6   |      510       |
|  naughty97   |   6   |      510       |
|     NZLB     |   6   |      503       |
|  sockfeeder  |   6   |      503       |
|  Sazandora   |   6   |      500       |
|   Vetelys    |   6   |      500       |
|  Bummy Hobo  |   6   |      500       |
|    sizecl    |   6   |      500       |
| Last of Gus  |   6   |      500       |
| killing boys |   6   |      500       |
| Cook Run 311 |   6   |      500       |
|    subwob    |   6   |      500       |
| XIII Reasons |   6   |      500       |
|     Pim      |   6   |      500       |
|   Allbania   |   6   |      500       |
|   Pushing    |   6   |      500       |
|  StrixZeek   |   6   |      500       |
|   iTz ReD    |   6   |      500       |
|   Paddusa    |   6   |      500       |
| Mr Kagemand  |   6   |      500       |
| Serbian Man  |   6   |      500       |
|  Mr Snoopy   |   6   |      500       |
|  smithy105   |   6   |      500       |
|  xNEXxAODx   |   6   |      500       |
|    nessie    |   6   |      500       |
| Famous Drops |   6   |      500       |
| Kitty Treats |   6   |      500       |
|  Yung Blow   |   6   |      500       |
| Bruzzer Mini |   6   |      500       |
|    Mitic     |   6   |      500       |
|     32cc     |   6   |      500       |
|   Vordrago   |   6   |      500       |
| PapiFrandell |   6   |      500       |
|  playturtle  |   6   |      500       |
|    Clouwd    |   6   |      500       |
|    Seafox    |   6   |      500       |
|  Babybears   |   6   |      500       |
| tired of rs7 |   6   |      500       |
|     Eozm     |   6   |      500       |
|   Hasbulah   |   6   |      500       |
| Bloody Bogan |   6   |      500       |
|    Twin_1    |   6   |      500       |
|    durrs     |   6   |      500       |
|  MDLuffy PK  |   6   |      500       |
|  LesleyChow  |   6   |      500       |
| FreddyWetty  |   6   |      500       |
|    Glukon    |   6   |      500       |
| Expired Food |   6   |      500       |
|    Xombs     |   6   |      500       |
| unntrimmedhp |   6   |      500       |
| Clearly Poor |   6   |      500       |
|  Ajm Linkle  |   6   |      490       |
|   Sweivy61   |   6   |      490       |
|   BethNomz   |   6   |      430       |
|     JMJ      |   6   |      410       |
|   Sliskeyy   |   6   |      410       |
|   Imran E    |   6   |      380       |
|   The J3T    |   6   |      370       |
|    Maxxy     |   6   |      370       |
|    Seered    |   6   |      360       |
|  venom12311  |   6   |      350       |
|     Coln     |   6   |      320       |
|    qMiger    |   6   |      310       |
| DaRk ZaRoSs  |   6   |      300       |
|   Foxisity   |   6   |      300       |
| Toxic Luffy  |   6   |      250       |
|     gago     |   6   |      220       |
| Tony the MLG |   6   |      210       |
|    Spodie    |   6   |      200       |
|  Small Toe   |   6   |      200       |
|  Irown Loo   |   6   |      200       |
|    Rad S     |   6   |      200       |
|    Meliwa    |   6   |      200       |
|   petless7   |   6   |      200       |
| Duke Shelby  |   6   |      120       |
|  Epic Smoke  |   6   |      100       |
|    Macaws    |   5   |      7550      |
|  xTENTACI0N  |   5   |      4069      |
|    Eldar     |   5   |      4040      |
|    Stormy    |   5   |      4040      |
|  Alexaander  |   5   |      4020      |
|   Red Bomb   |   5   |      4020      |
| Brewtokes519 |   5   |      4010      |
|     Vxne     |   5   |      4000      |
|  HalfMaxed   |   5   |      4000      |
|  Kennyyyyy   |   5   |      4000      |
|   Farming    |   5   |      4000      |
|  crime mob   |   5   |      4000      |
|  AudioInput  |   5   |      4000      |
|   Aversive   |   5   |      2023      |
|    Ryuji     |   5   |      2010      |
| andyaskey20  |   5   |      2010      |
|    xielod    |   5   |      2010      |
|  downsyboo   |   5   |      2000      |
|   J oseph    |   5   |      2000      |
| turbo berger |   5   |      2000      |
|    Nyxsi     |   5   |      2000      |
|  Iron Miraa  |   5   |      2000      |
|    Alpii     |   5   |      2000      |
|    Chrash    |   5   |      2000      |
|     Imp      |   5   |      2000      |
|  Noo way g   |   5   |      2000      |
| Dxp Fatality |   5   |      2000      |
|   Stream Z   |   5   |      2000      |
|     T0Ni     |   5   |      2000      |
| Kalphte claw |   5   |      2000      |
| NameCharactr |   5   |      2000      |
|    lBebi     |   5   |      2000      |
|   Soul Bug   |   5   |      2000      |
|  Im Mathias  |   5   |      1220      |
| Adrenallynn  |   5   |      1200      |
|  Erulastiel  |   5   |      1040      |
|  Iron Maht   |   5   |      1020      |
|    Trail     |   5   |      1020      |
|     la i     |   5   |      1020      |
|   Harukaze   |   5   |      1010      |
| 2girls1goose |   5   |      1010      |
|   V Y C E    |   5   |      1010      |
|   So Dead    |   5   |      1000      |
|    Jharsh    |   5   |      1000      |
|   Poggles    |   5   |      1000      |
|   Henk Uhh   |   5   |      1000      |
|   ImAndy20   |   5   |      1000      |
|    snarls    |   5   |      1000      |
|    Zavje     |   5   |      1000      |
|     Imb      |   5   |      1000      |
|     E T      |   5   |      1000      |
|  Capuccino   |   5   |      1000      |
|   Radko666   |   5   |      1000      |
| unluckygout  |   5   |      1000      |
|    Ludde     |   5   |      1000      |
|     Foox     |   5   |      1000      |
|    Bvrnsy    |   5   |      1000      |
| DunderBongen |   5   |      1000      |
|  Jake Adex   |   5   |      1000      |
|    Ankles    |   5   |      1000      |
|   Wes ley    |   5   |      1000      |
|    T d z     |   5   |      1000      |
|     R iN     |   5   |      1000      |
|   Jordiren   |   5   |      1000      |
| Prodigal Kid |   5   |      1000      |
|     Zeg      |   5   |      1000      |
| Alpha Check  |   5   |      1000      |
|   Sr Paisa   |   5   |      1000      |
|  Pulp Runs   |   5   |      970       |
|  Iron Mist   |   5   |      970       |
|    Jragon    |   5   |      960       |
| insecure pay |   5   |      930       |
|    Zawaki    |   5   |      900       |
|  First Prod  |   5   |      890       |
| T0XIC SHADOW |   5   |      890       |
| Base Creame  |   5   |      890       |
| rsn nurdawg  |   5   |      890       |
|  Holzkiste   |   5   |      880       |
|    Rrman     |   5   |      840       |
|    C od y    |   5   |      810       |
|  Clubje BE   |   5   |      810       |
|     ldr      |   5   |      790       |
|  Sir Brammy  |   5   |      780       |
|   Afroboy    |   5   |      760       |
| Toxic Herbo  |   5   |      760       |
|  Turboslak   |   5   |      750       |
|     Gehn     |   5   |      750       |
|  melissaofc  |   5   |      750       |
|   Skidsrow   |   5   |      750       |
|  Prevented   |   5   |      750       |
| Leprechaun I |   5   |      750       |
|  GodzChild   |   5   |      740       |
|  mac iron3   |   5   |      740       |
|   Toon2806   |   5   |      730       |
| Jiggleypuff  |   5   |      720       |
|     Plaz     |   5   |      710       |
|    Miiley    |   5   |      710       |
|   im brent   |   5   |      700       |
|  Kim Wilde   |   5   |      700       |
|    MvG94     |   5   |      700       |
| KapnKruntch  |   5   |      700       |
| ActupforJoe  |   5   |      700       |
| Purely 4 Fun |   5   |      670       |
|    Rukasu    |   5   |      670       |
| Team Tukker  |   5   |      650       |
|  Deadinside  |   5   |      650       |
|   Liamk469   |   5   |      650       |
| Moose Starr  |   5   |      640       |
|  egirls hmu  |   5   |      640       |
|    Chives    |   5   |      640       |
| glenr0nimus  |   5   |      630       |
|  Euphalias   |   5   |      620       |
|   Zellfire   |   5   |      600       |
|  Sweet Life  |   5   |      600       |
| BeardJustice |   5   |      600       |
|   Brilhas    |   5   |      590       |
|   Balinor    |   5   |      590       |
|   MrSteven   |   5   |      590       |
|  El Turco11  |   5   |      590       |
|  Eddard BTW  |   5   |      580       |
|     N ha     |   5   |      580       |
|  PEDRAO 365  |   5   |      580       |
| Exiled Pries |   5   |      580       |
|     Anmi     |   5   |      573       |
| Jar Glasses  |   5   |      570       |
|    trist     |   5   |      570       |
|    classy    |   5   |      570       |
|   Jeffette   |   5   |      570       |
|    Tommas    |   5   |      570       |
|   Tokemont   |   5   |      570       |
|     ur69     |   5   |      570       |
|   Jaydonn    |   5   |      560       |
|   Addgent    |   5   |      550       |
|   Mainiii    |   5   |      550       |
| Capabiliity  |   5   |      550       |
| Potatoheadmd |   5   |      550       |
|  Wolffpoke   |   5   |      550       |
|  Xx Santa X  |   5   |      550       |
| Chaotic Fate |   5   |      550       |
|    Rhyzm     |   5   |      540       |
| Gnome Scarf  |   5   |      540       |
| Ragewarrior  |   5   |      530       |
|   Abhishek   |   5   |      530       |
